env_name,library_type,optimizer_type,optimizer_name,threshold,alpha,mse,mse_qat
CartPole-v1,hw,hardware,STLSQ,1e-05,1e-05,0.05572799909231624,66854.85350236367
CartPole-v1,hw,hardware,STLSQ,1e-05,0.0001291549665014884,0.3577532677194916,192603.78601718709
CartPole-v1,hw,hardware,STLSQ,1e-05,0.0016681005372000592,0.05525664487849699,17524.77931112017
CartPole-v1,hw,hardware,STLSQ,1e-05,0.021544346900318846,0.05356858563145571,55718.918406770266
CartPole-v1,hw,hardware,STLSQ,1e-05,0.2782559402207126,0.05719851903185448,14058.71131484416
CartPole-v1,hw,hardware,STLSQ,1e-05,3.593813663804626,0.05723649765443192,15354.641300511343
CartPole-v1,hw,hardware,STLSQ,1e-05,46.41588833612782,0.06039023791365587,32400.57894003266
CartPole-v1,hw,hardware,STLSQ,1e-05,599.4842503189421,0.06118725331023175,34390.346571139424
CartPole-v1,hw,hardware,STLSQ,1e-05,7742.636826811277,0.06374220855777214,39531.753070387844
CartPole-v1,hw,hardware,STLSQ,1e-05,100000.0,0.06671183967030857,59844.179649981284
CartPole-v1,hw,hardware,STLSQ,4.641588833612782e-05,1e-05,0.05622320956664159,24179.598678482937
CartPole-v1,hw,hardware,STLSQ,4.641588833612782e-05,0.0001291549665014884,0.05439083260101601,259962.7283758831
CartPole-v1,hw,hardware,STLSQ,4.641588833612782e-05,0.0016681005372000592,0.05771337257909558,243740.86921124312
CartPole-v1,hw,hardware,STLSQ,4.641588833612782e-05,0.021544346900318846,0.07260630596955647,23424.51583576684
CartPole-v1,hw,hardware,STLSQ,4.641588833612782e-05,0.2782559402207126,0.05669394322021635,32542.604442359938
CartPole-v1,hw,hardware,STLSQ,4.641588833612782e-05,3.593813663804626,0.05825168757088418,39293.84616495066
CartPole-v1,hw,hardware,STLSQ,4.641588833612782e-05,46.41588833612782,0.06079653671129298,114703.92933881689
CartPole-v1,hw,hardware,STLSQ,4.641588833612782e-05,599.4842503189421,0.06402892844614773,229323.50126603036
CartPole-v1,hw,hardware,STLSQ,4.641588833612782e-05,7742.636826811277,0.06585464039143403,116191.55494254937
CartPole-v1,hw,hardware,STLSQ,4.641588833612782e-05,100000.0,0.06843516512164197,24681.66636571471
CartPole-v1,hw,hardware,STLSQ,0.00021544346900318823,1e-05,0.05437306551213025,22647.618272418673
CartPole-v1,hw,hardware,STLSQ,0.00021544346900318823,0.0001291549665014884,0.075596042474769,32782.60863543647
CartPole-v1,hw,hardware,STLSQ,0.00021544346900318823,0.0016681005372000592,0.08854172162391426,26725.29216812708
CartPole-v1,hw,hardware,STLSQ,0.00021544346900318823,0.021544346900318846,0.05727946911145775,14593.635136565772
CartPole-v1,hw,hardware,STLSQ,0.00021544346900318823,0.2782559402207126,0.058591518834894864,102220.55563255391
CartPole-v1,hw,hardware,STLSQ,0.00021544346900318823,3.593813663804626,0.05837026462575583,45744.09266428439
CartPole-v1,hw,hardware,STLSQ,0.00021544346900318823,46.41588833612782,0.06308517965734829,17607.54801867924
CartPole-v1,hw,hardware,STLSQ,0.00021544346900318823,599.4842503189421,0.06419075327298315,34140.054757873826
CartPole-v1,hw,hardware,STLSQ,0.00021544346900318823,7742.636826811277,0.06892776879626557,14261.587160745406
CartPole-v1,hw,hardware,STLSQ,0.00021544346900318823,100000.0,0.07150984391751618,47487.938165193584
CartPole-v1,hw,hardware,STLSQ,0.001,1e-05,0.05698767584736439,23561.217755556114
CartPole-v1,hw,hardware,STLSQ,0.001,0.0001291549665014884,0.054656486105033084,29139.63507076362
CartPole-v1,hw,hardware,STLSQ,0.001,0.0016681005372000592,0.05583984728957191,26651.361392075294
CartPole-v1,hw,hardware,STLSQ,0.001,0.021544346900318846,0.05608855764800278,37525.19720889337
CartPole-v1,hw,hardware,STLSQ,0.001,0.2782559402207126,0.058461799870821354,16737.161646274395
CartPole-v1,hw,hardware,STLSQ,0.001,3.593813663804626,0.06123451787779584,46041.28953177409
CartPole-v1,hw,hardware,STLSQ,0.001,46.41588833612782,0.06279974634414186,71582.54081280428
CartPole-v1,hw,hardware,STLSQ,0.001,599.4842503189421,0.06743836690347231,10557.100973300496
CartPole-v1,hw,hardware,STLSQ,0.001,7742.636826811277,0.07094727482170632,40146.80974580009
CartPole-v1,hw,hardware,STLSQ,0.001,100000.0,0.07494740338825291,9083.130880263136
CartPole-v1,hw,hardware,STLSQ,0.004641588833612777,1e-05,0.05834608920087295,76387.98350090318
CartPole-v1,hw,hardware,STLSQ,0.004641588833612777,0.0001291549665014884,0.05935503751918876,64999.39299248099
CartPole-v1,hw,hardware,STLSQ,0.004641588833612777,0.0016681005372000592,0.05697865451497012,66193.50908763494
CartPole-v1,hw,hardware,STLSQ,0.004641588833612777,0.021544346900318846,0.058212710226646036,11363.437710233013
CartPole-v1,hw,hardware,STLSQ,0.004641588833612777,0.2782559402207126,0.058684888300239664,16637.974444695436
CartPole-v1,hw,hardware,STLSQ,0.004641588833612777,3.593813663804626,0.06306173741359022,77669.15936426609
CartPole-v1,hw,hardware,STLSQ,0.004641588833612777,46.41588833612782,0.06613766060263647,9534.060683257676
CartPole-v1,hw,hardware,STLSQ,0.004641588833612777,599.4842503189421,0.0704116220882564,13565.008830873963
CartPole-v1,hw,hardware,STLSQ,0.004641588833612777,7742.636826811277,0.08705044012469317,7331.955457498789
CartPole-v1,hw,hardware,STLSQ,0.004641588833612777,100000.0,0.08782841682665635,2388.6471517349773
CartPole-v1,hw,hardware,STLSQ,0.021544346900318822,1e-05,0.05273414665998558,117742.26198747507
CartPole-v1,hw,hardware,STLSQ,0.021544346900318822,0.0001291549665014884,0.05760521795614401,49827.08931158785
CartPole-v1,hw,hardware,STLSQ,0.021544346900318822,0.0016681005372000592,0.05856555406474288,7462.499485071658
CartPole-v1,hw,hardware,STLSQ,0.021544346900318822,0.021544346900318846,0.05816629853049052,27694.866711793547
CartPole-v1,hw,hardware,STLSQ,0.021544346900318822,0.2782559402207126,0.0625954096128876,37324.279042888054
CartPole-v1,hw,hardware,STLSQ,0.021544346900318822,3.593813663804626,0.06824811855155853,28402.736773476045
CartPole-v1,hw,hardware,STLSQ,0.021544346900318822,46.41588833612782,0.0688671335322321,1752.3135702308216
CartPole-v1,hw,hardware,STLSQ,0.021544346900318822,599.4842503189421,0.0818473505434859,1811.4995802700832
CartPole-v1,hw,hardware,STLSQ,0.021544346900318822,7742.636826811277,0.08900932005266957,2378.673599588527
CartPole-v1,hw,hardware,STLSQ,0.021544346900318822,100000.0,0.21919715227372943,2357.3187793755783
CartPole-v1,hw,hardware,STLSQ,0.1,1e-05,0.057631718458227295,37824.509313364564
CartPole-v1,hw,hardware,STLSQ,0.1,0.0001291549665014884,0.057150363127031756,240627.05704977975
CartPole-v1,hw,hardware,STLSQ,0.1,0.0016681005372000592,0.059234295373961916,19237.68474814159
CartPole-v1,hw,hardware,STLSQ,0.1,0.021544346900318846,0.0737766010253565,77278.55136102118
CartPole-v1,hw,hardware,STLSQ,0.1,0.2782559402207126,0.0830066639374126,4659.769117820476
CartPole-v1,hw,hardware,STLSQ,0.1,3.593813663804626,0.095199305642602,6445.676513102138
CartPole-v1,hw,hardware,STLSQ,0.1,46.41588833612782,0.11408073893143221,7.802972634517076
CartPole-v1,hw,hardware,STLSQ,0.1,599.4842503189421,0.2884714151888639,0.28899672874440696
CartPole-v1,hw,hardware,STLSQ,0.1,7742.636826811277,0.4938,0.4938
CartPole-v1,hw,hardware,STLSQ,0.1,100000.0,0.4938,0.4938
CartPole-v1,hw,hardware,STLSQ,0.46415888336127725,1e-05,0.06692402795679436,18633.90599110754
CartPole-v1,hw,hardware,STLSQ,0.46415888336127725,0.0001291549665014884,0.0686691054450043,20655.916476339145
CartPole-v1,hw,hardware,STLSQ,0.46415888336127725,0.0016681005372000592,0.07324545718893341,27046.624319346563
CartPole-v1,hw,hardware,STLSQ,0.46415888336127725,0.021544346900318846,0.07800277929483233,7584.370404669672
CartPole-v1,hw,hardware,STLSQ,0.46415888336127725,0.2782559402207126,0.10263894193232456,2002.9755124869594
CartPole-v1,hw,hardware,STLSQ,0.46415888336127725,3.593813663804626,0.13998173093143718,0.18779972667451536
CartPole-v1,hw,hardware,STLSQ,0.46415888336127725,46.41588833612782,0.4938,0.4938
CartPole-v1,hw,hardware,STLSQ,0.46415888336127725,599.4842503189421,0.4938,0.4938
CartPole-v1,hw,hardware,STLSQ,0.46415888336127725,7742.636826811277,0.4938,0.4938
CartPole-v1,hw,hardware,STLSQ,0.46415888336127725,100000.0,0.4938,0.4938
CartPole-v1,hw,hardware,STLSQ,2.154434690031882,1e-05,0.0680328999672706,4953.020690688063
CartPole-v1,hw,hardware,STLSQ,2.154434690031882,0.0001291549665014884,0.07379624306663936,1425.2025906634578
CartPole-v1,hw,hardware,STLSQ,2.154434690031882,0.0016681005372000592,0.08341451315301121,5354.665624961502
CartPole-v1,hw,hardware,STLSQ,2.154434690031882,0.021544346900318846,0.1476302385275457,34.829835269793264
CartPole-v1,hw,hardware,STLSQ,2.154434690031882,0.2782559402207126,0.23858788151831628,0.3991589066746804
CartPole-v1,hw,hardware,STLSQ,2.154434690031882,3.593813663804626,0.4938,0.4938
CartPole-v1,hw,hardware,STLSQ,2.154434690031882,46.41588833612782,0.4938,0.4938
CartPole-v1,hw,hardware,STLSQ,2.154434690031882,599.4842503189421,0.4938,0.4938
CartPole-v1,hw,hardware,STLSQ,2.154434690031882,7742.636826811277,0.4938,0.4938
CartPole-v1,hw,hardware,STLSQ,2.154434690031882,100000.0,0.4938,0.4938
CartPole-v1,hw,hardware,STLSQ,10.0,1e-05,0.07440095615790558,796.6491299576611
CartPole-v1,hw,hardware,STLSQ,10.0,0.0001291549665014884,0.0963172965280202,207.21675447077467
CartPole-v1,hw,hardware,STLSQ,10.0,0.0016681005372000592,0.15470965276298818,2346.3735654387456
CartPole-v1,hw,hardware,STLSQ,10.0,0.021544346900318846,0.3761971879136285,0.4047171116734552
CartPole-v1,hw,hardware,STLSQ,10.0,0.2782559402207126,0.4938,0.4938
CartPole-v1,hw,hardware,STLSQ,10.0,3.593813663804626,0.4938,0.4938
CartPole-v1,hw,hardware,STLSQ,10.0,46.41588833612782,0.4938,0.4938
CartPole-v1,hw,hardware,STLSQ,10.0,599.4842503189421,0.4938,0.4938
CartPole-v1,hw,hardware,STLSQ,10.0,7742.636826811277,0.4938,0.4938
CartPole-v1,hw,hardware,STLSQ,10.0,100000.0,0.4938,0.4938
